PreFlop,Flop,Turn,River,Cards,Chips Won/Lost,Big,Small
k,r288c,k,r588c,3d7hQsTd7cJh4h6dTs,-588|588,laak.phil.3,DeepStack 
r300r1600f,,,,9d6dKh2c,300|-300,laak.phil.1,DeepStack 
r600f,,,,7h6c6h4h,-100|100,DeepStack,laak.phil.4 
r500f,,,,3h5s2s6s,-100|100,DeepStack,laak.phil.1 
k,r202c,k,r902f,6d3s2s5hAs9c2h7cJs,202|-202,laak.phil.4,DeepStack 
r200r1000c,k,r2222f,,TsJcTdKd6c8s5sAd,1000|-1000,laak.phil.1,DeepStack 
r200c,cr500c,k,r1000c,Kc7h6cJd4sKsJh3c2d,1000|-1000,DeepStack,laak.phil.3 
f,,,,QsQd3h7c,50|-50,DeepStack,laak.phil.1 
r200c,k,r600f,,Jd2d7d6c5cTsTh5d,200|-200,DeepStack,laak.phil.4 
r300c,k,k,r1400f,8hQc5c4c7h9s5sJsKs,300|-300,laak.phil.1,DeepStack 
r300r1200c,cr2400f,,,5c7cAcQh2hTdKd,-1200|1200,laak.phil.3,DeepStack 
r200f,,,,3s9dQs4c,-100|100,laak.phil.4,DeepStack 
r200r600c,r1200c,cr3200f,,JcTsAs5h2sAhTh2d,-1200|1200,DeepStack,laak.phil.4 
r300c,cr606c,cr2006f,,4h2hQhAh5s2cThAd,-606|606,DeepStack,laak.phil.1 
f,,,,KsTc4h3c,50|-50,DeepStack,laak.phil.3 
f,,,,Qs2s9h3d,50|-50,laak.phil.3,DeepStack 
r400f,,,,5cQdAc7h,-100|100,DeepStack,laak.phil.3 
cr500r1500f,,,,Qh7sKcKd,-500|500,laak.phil.4,DeepStack 
cr600f,,,,8c6d9cQs,100|-100,laak.phil.1,DeepStack 
r300f,,,,Td5hAsJh,-100|100,laak.phil.3,DeepStack 
f,,,,7sKc6d3h,50|-50,DeepStack,laak.phil.1 
f,,,,5cAd3s5d,50|-50,DeepStack,laak.phil.4 
r500f,,,,9s5c3d8d,-100|100,DeepStack,laak.phil.3 
cr600c,k,r1800f,,8hJhAsTd9c5c8d3c,600|-600,laak.phil.4,DeepStack 
f,,,,Ks4d4c2h,50|-50,laak.phil.3,DeepStack 
k,cr300c,cr600c,k,4s7h8d8s4d3d5dKs7d,-600|600,laak.phil.1,DeepStack 
f,,,,Kc8d9s2h,50|-50,DeepStack,laak.phil.3 
r200f,,,,6h2d9hQc,-100|100,laak.phil.3,DeepStack 
r200c,cr600f,,,4dQh6cKh8c3c5c,-200|200,DeepStack,laak.phil.3 
f,,,,7cJs2h3c,50|-50,DeepStack,laak.phil.4 
cr200c,k,r1000f,,7hAdJc6h5hKd7d3d,200|-200,laak.phil.4,DeepStack 
r200c,k,r404f,,Ad4sQd4cTs8s8cKc,200|-200,laak.phil.3,DeepStack 
r300f,,,,6h4c8sKh,-100|100,DeepStack,laak.phil.1 
r300f,,,,4dQhQdAc,-100|100,laak.phil.1,DeepStack 
f,,,,6h2h2d5h,50|-50,DeepStack,laak.phil.3 
r500f,,,,3cTcKs6s,-100|100,DeepStack,laak.phil.4 
k,r200c,r600c,k,9d7cKs9h3s9cTc8hAc,-600|600,laak.phil.3,DeepStack 
r300f,,,,5s9cKsJd,-100|100,DeepStack,laak.phil.1 
r300f,,,,Jc2h8s5h,-100|100,laak.phil.4,DeepStack 
cr500f,,,,6sJs2sQd,100|-100,laak.phil.1,DeepStack 
f,,,,Ad9d2s3c,50|-50,DeepStack,laak.phil.4 
r200r700c,cr1400f,,,3s7s4c7c4h2d8c,-700|700,laak.phil.4,DeepStack 
r300r900c,r1800r3010f,,,3h3sAdTd7d2dAc,-1800|1800,DeepStack,laak.phil.3 
r400r1200f,,,,KcAh2s6s,400|-400,DeepStack,laak.phil.1 
r400c,cr808f,,,Td6dJhTh2dAh9c,-400|400,DeepStack,laak.phil.4 
r300r1100c,r2750c,k,r9350c,Jd9dAh5hAs9h4c5sJs,-9350|9350,laak.phil.1,DeepStack 
r200f,,,,2d8h5sAs,-100|100,laak.phil.3,DeepStack 
r400f,,,,4hAc3cTc,-100|100,DeepStack,laak.phil.3 
k,k,k,k,3sJc4sQd7sAs3cKs2c,100|-100,laak.phil.4,DeepStack 
r300r1400c,r2800c,k,k,5c2cJhAd4c6hAs9s2s,-2800|2800,laak.phil.3,DeepStack 
r250f,,,,7c4sQdAs,-100|100,DeepStack,laak.phil.1 
r300c,r606c,k,k,6h4sAh5hJsKdQc2c5c,-606|606,laak.phil.1,DeepStack 
r300f,,,,2s9c4d6d,-100|100,DeepStack,laak.phil.4 
r200c,r600c,k,r2300f,As5d5sQhJs3s9sTs7h,600|-600,laak.phil.4,DeepStack 
f,,,,2hJd5d3h,50|-50,DeepStack,laak.phil.3 
r300f,,,,3sKc9c7h,-100|100,laak.phil.3,DeepStack 
r300c,cr600f,,,4c7cQc5cAs2d2s,-300|300,DeepStack,laak.phil.1 
r200c,cr400f,,,4hTc4d5sKd7c5h,-200|200,DeepStack,laak.phil.4 
r300f,,,,7h3sThTc,-100|100,DeepStack,laak.phil.3 
k,r201f,,,6d4s7s4d3hQsJc,100|-100,laak.phil.3,DeepStack 
r300f,,,,Qd5hKd2h,-100|100,laak.phil.4,DeepStack 
r300r1600f,,,,3dTd2cKh,300|-300,laak.phil.1,DeepStack 
r400c,k,cr1111c,k,TdAsKs4c4s8s7h2s3d,-1111|1111,DeepStack,laak.phil.4 
r400f,,,,4c2c3sQh,-100|100,DeepStack,laak.phil.3 
r400f,,,,7s3s4cJc,-100|100,DeepStack,laak.phil.1 
r200c,r721f,,,Kc6c6h4h9c7c8d,200|-200,laak.phil.3,DeepStack 
r300c,r606r1212f,,,Ac5sKhTdJc2s2h,-606|606,laak.phil.1,DeepStack 
r300f,,,,6s2h4d4h,-100|100,laak.phil.4,DeepStack 
r400c,r800f,,,Kc7c7s3s9hTcTs,400|-400,DeepStack,laak.phil.3 
r500c,cr999c,r1998f,,QdKc4c9c8d9dJh7d,999|-999,DeepStack,laak.phil.4 
r300f,,,,4h8dJdQd,-100|100,DeepStack,laak.phil.1 
r300f,,,,Qh5s8c2c,-100|100,laak.phil.1,DeepStack 
r300r1300f,,,,4h5h7cKh,300|-300,laak.phil.3,DeepStack 
r333c,cr754f,,,7h8cJcAc3c5h5c,-333|333,DeepStack,laak.phil.1 
r300f,,,,2hTd7c8h,-100|100,DeepStack,laak.phil.3 
k,r202f,,,7s6h7h2h3c6cAs,100|-100,laak.phil.4,DeepStack 
f,,,,ThAc3c9s,50|-50,laak.phil.3,DeepStack 
r300c,cr600c,k,r1811r5433c,TdKh4s6h7c7hQd8sTh,5433|-5433,laak.phil.1,DeepStack 
r321c,cr648c,cr2248r6744r20000c,,5sKsKcAc2h5cTdKd3c,20000|-20000,DeepStack,laak.phil.3 
r200f,,,,3cTd5sJc,-100|100,DeepStack,laak.phil.4 
k,r222c,cr444c,k,6d3sTdJhJd7c7dKdTh,-444|444,laak.phil.4,DeepStack 
r300c,k,r750f,,8c7h7c9dKhJh5cJc,300|-300,laak.phil.3,DeepStack 
r300c,cr750c,k,r1500c,2cAd7d7cJs4c3hAh5d,1500|-1500,DeepStack,laak.phil.1 
r250r750c,r1500f,,,QcKcQd9hKsQsAc,750|-750,DeepStack,laak.phil.4 
f,,,,Jc4dJs2h,50|-50,DeepStack,laak.phil.3 
k,k,r202f,,Kc3h3c6dQc2h9s9d,100|-100,laak.phil.1,DeepStack 
cr300f,,,,JsTcJd4s,100|-100,laak.phil.4,DeepStack 
r300c,k,k,r1100f,9hKdAdJdKcTs2c6c5s,300|-300,laak.phil.3,DeepStack 
r200c,cr500f,,,9dJcAs3cKhAd4h,-200|200,DeepStack,laak.phil.4 
f,,,,7hQh3c8h,50|-50,DeepStack,laak.phil.1 
r300c,r700r1400f,,,3dAs9hJh7h5s4d,-700|700,laak.phil.4,DeepStack 
r300f,,,,3hQsKh8s,-100|100,laak.phil.1,DeepStack 
r400f,,,,4d7h6sJh,-100|100,DeepStack,laak.phil.3 
f,,,,4s6h9c4h,50|-50,DeepStack,laak.phil.1 
r300c,cr600f,,,2h5h7d8dKd6h7s,-300|300,laak.phil.3,DeepStack 
k,k,k,cr300c,2hKcTh4dAc5s9d6c5h,300|-300,laak.phil.1,DeepStack 
r300c,k,cr606c,k,2hQhAhJc9sQd6h9d7s,606|-606,DeepStack,laak.phil.3 
r300f,,,,4h8dTcTh,-100|100,DeepStack,laak.phil.4 
r200f,,,,3hTd4cKh,-100|100,laak.phil.4,DeepStack 
r200c,cr404c,k,k,3d7dJd6h8dKd2hAh7c,404|-404,DeepStack,laak.phil.1 
f,,,,8dKh6d2s,50|-50,DeepStack,laak.phil.4 
r200c,cr400c,cr1200f,,Ad7sKc7d5sQc6s3d,-400|400,laak.phil.3,DeepStack 
cr200c,k,r500f,,3c7d9c5s9sJdThJs,200|-200,laak.phil.4,DeepStack 
k,r200c,k,k,7sJc5sTc2d5c8h4hQs,-200|200,laak.phil.1,DeepStack 
r200r600f,,,,3h3c4sQc,200|-200,DeepStack,laak.phil.3 
k,cr200c,k,k,6d7cAc3h7h7s2s9sAs,200|-200,DeepStack,laak.phil.4 
cr500r1500c,r3100f,,,AhTc6h5hQc8cKs,1500|-1500,laak.phil.3,DeepStack 
r500f,,,,8h6c7s5h,-100|100,DeepStack,laak.phil.1 
r200c,cr600f,,,Qd3dAd4h6c9s5h,-200|200,laak.phil.1,DeepStack 
r300c,cr600c,cr1200c,cr3600c,7hTd6c4cQh5h7d8h8s,-3600|3600,laak.phil.4,DeepStack 
f,,,,4c9sJc5d,50|-50,DeepStack,laak.phil.3 
k,r300f,,,2h6h4hTcJc6sKh,100|-100,laak.phil.3,DeepStack 
r200c,cr500c,k,cr2500f,5sTd6hQs4s6c7d8c5d,-500|500,DeepStack,laak.phil.3 
r200c,cr600c,cr1800c,cr5400f,3d5d7sQhTdQd3c6sTh,-1800|1800,DeepStack,laak.phil.1 
r300r600c,cr1500f,,,9sKs7s9c3dTh6c,-600|600,DeepStack,laak.phil.4 
cr300c,r606f,,,3s3h7c5dTsThAc,300|-300,laak.phil.3,DeepStack 
r300r1200r3600c,r10800c,r20000c,,4c3cAsAc3h5cAdKs5d,-20000|20000,laak.phil.1,DeepStack 
r300r1000c,r2500c,r7500c,r20000f,9s9c8hAdTs9d7h3cTh,7500|-7500,laak.phil.4,DeepStack 
r200f,,,,2c5s6dTs,-100|100,laak.phil.2,DeepStack 
r200c,k,cr600f,,4c9c6c9dKh5d8s5h,-200|200,laak.phil.2,DeepStack 
f,,,,3cQs8c2d,50|-50,DeepStack,laak.phil.1 
f,,,,5hAs7d2c,50|-50,DeepStack,laak.phil.4 
r300c,cr900c,cr2700f,,9hJsAs3s3hJcAcTs,-900|900,DeepStack,laak.phil.2 
r200c,r500c,r1500c,r7500c,8dAc8cKd8h2c2d8s4d,0|0,laak.phil.1,DeepStack 
r300r1500r20000f,,,,Kh6hKcKd,-1500|1500,laak.phil.4,DeepStack 
k,r300f,,,6h7c5hQs8h6s9d,100|-100,laak.phil.2,DeepStack 
r300r900c,r1800c,r3600f,,ThKh4sAsQh8h4cKd,1800|-1800,DeepStack,laak.phil.4 
r300f,,,,8s6cAhTh,-100|100,DeepStack,laak.phil.2 
r300c,cr606c,k,r1211f,7h5h4hTh5s8d3sQh5c,606|-606,DeepStack,laak.phil.1 
k,r250c,cr500f,,Jd4c4s9hThTc8c2s,-250|250,laak.phil.2,DeepStack 
cr300c,r750c,r2250c,r5625r11250f,TsAs7sJd8sTcAdQcKd,-5625|5625,laak.phil.4,DeepStack 
r250f,,,,3s8dAh5d,-100|100,DeepStack,laak.phil.2 
r300c,cr600c,k,r1800r20000f,3d8dKcAsKs2c8sTcKd,-1800|1800,laak.phil.2,DeepStack 
r200c,k,k,k,4hJhKc6h5sJc9h5dJs,200|-200,DeepStack,laak.phil.2 
r200c,r500c,k,r1500c,Qc4c3sJs2d2h3c7h4d,1500|-1500,laak.phil.1,DeepStack 
r200r600f,,,,TcKd5sKc,200|-200,DeepStack,laak.phil.4 
cr400f,,,,QcAh3sJd,100|-100,laak.phil.4,DeepStack 
f,,,,8hJs8c3s,50|-50,DeepStack,laak.phil.4 
r200c,r500c,r1800f,,Kc6sQd8hKhQhTsKd,500|-500,laak.phil.4,DeepStack 
r200f,,,,2s6dTs8d,-100|100,DeepStack,laak.phil.2 
r300c,cr750c,k,r1500f,Ah7c3c3h8d4s8s4d7h,750|-750,DeepStack,laak.phil.1 
r300r1500f,,,,QcKcAh2d,300|-300,laak.phil.2,DeepStack 
k,r225r450f,,,3d4cKcTdQh9d8d,-225|225,laak.phil.2,DeepStack 
r400c,cr1000f,,,7d8sAsQd3dTsQh,-400|400,DeepStack,laak.phil.2 
f,,,,5s2cJd3s,50|-50,DeepStack,laak.phil.4 
r200c,cr600f,,,Tc4cJc6hJh6s7c,-200|200,DeepStack,laak.phil.2 
r200r1000f,,,,AcKd2c6c,200|-200,laak.phil.4,DeepStack 
k,r250c,k,r661c,4h2dQd7dKc9c6hQc6s,-661|661,laak.phil.2,DeepStack 
r400f,,,,6d7s3dQs,-100|100,DeepStack,laak.phil.4 
r300c,r606r1818f,,,9dJs7h9s7s7d2h,-606|606,laak.phil.1,DeepStack 
r300c,r750f,,,Qc2cQs4d5s2d8h,300|-300,laak.phil.2,DeepStack 
cr200c,r533f,,,9dKh4c7s2h8cKs,200|-200,laak.phil.4,DeepStack 
r200c,cr411c,k,k,As9hJd8hAc3d5h2d6h,411|-411,DeepStack,laak.phil.2 
f,,,,6sTc5s2d,50|-50,DeepStack,laak.phil.2 
k,cr300f,,,3dKs2hQd2cJhTd,-100|100,laak.phil.2,DeepStack 
r321c,cr802c,r2406f,,3hQhJhJc4d2dQdKd,802|-802,DeepStack,laak.phil.4 
r200f,,,,5s2c3hQs,-100|100,DeepStack,laak.phil.1 
r200r500c,k,r1500c,r4500f,KdKc7h9d8sAsTdAd4d,1500|-1500,laak.phil.2,DeepStack 
r200r600c,k,r1200f,,Jc8c9dJsTcAcQh9c,600|-600,DeepStack,laak.phil.2 
f,,,,4cAd2s3d,50|-50,laak.phil.1,DeepStack 
r300c,k,cr601c,k,5d6cAcTdKs7d6h9c5c,601|-601,DeepStack,laak.phil.1 
r300c,k,cr900f,,Ac7dKhKcJc9d2s6c,-300|300,laak.phil.4,DeepStack 
f,,,,Jc3d3h9c,50|-50,DeepStack,laak.phil.2 
r200c,r300r900f,,,9sQc3s4h5cKh4d,-300|300,laak.phil.2,DeepStack 
cr300c,r900f,,,JdKd7h5c2s5sKs,300|-300,laak.phil.2,DeepStack 
r300f,,,,5hJsTcKd,-100|100,DeepStack,laak.phil.4 
r300r900f,,,,AdTd3d9d,300|-300,laak.phil.4,DeepStack 
r200c,cr500f,,,3dKc9h7s7hAd2d,-200|200,DeepStack,laak.phil.2 
r200c,cr400f,,,3hKsQc5s8d9d9c,-200|200,DeepStack,laak.phil.2 
k,r300f,,,3sTsJs3h4s7s2s,100|-100,laak.phil.1,DeepStack 
r300c,cr606c,k,r1211f,9sAcQdTd2c7c9c7h8h,606|-606,DeepStack,laak.phil.4 
r300f,,,,4cKh7h6s,-100|100,laak.phil.2,DeepStack 
r300c,k,r900f,,8sJd3c3hQh8cQs5s,300|-300,laak.phil.2,DeepStack 
r300f,,,,5c7dKhQh,-100|100,DeepStack,laak.phil.1 
r250c,cr750c,cr2250f,,6s7dAdTsTd2d6cJh,-750|750,DeepStack,laak.phil.2 
cr300c,cr600c,cr1800f,,7h7c3sKc3dThAcKs,-600|600,laak.phil.4,DeepStack 
r300f,,,,Qd4cJc7c,-100|100,DeepStack,laak.phil.2 
r200f,,,,4dThQs7d,-100|100,laak.phil.1,DeepStack 
k,k,cr300f,,3s8cKsAdJhAh7s9c,-100|100,laak.phil.2,DeepStack 
r300r1500r4500r20000c,,,,AsKcAdAc7h4dJh3hQh,-20000|20000,laak.phil.2,DeepStack 
r200f,,,,9h4sTcJd,-100|100,DeepStack,laak.phil.1 
r300f,,,,Jc4h5d6d,-100|100,DeepStack,laak.phil.2 
r300r1500f,,,,7s5s8h5c,300|-300,laak.phil.1,DeepStack 
r300c,cr600f,,,4d5h5sJs9sQc6d,-300|300,laak.phil.2,DeepStack 
r300c,k,k,cr1100f,Jd3d5h6hAc5dKc8h6c,-300|300,DeepStack,laak.phil.4 
r250c,cr625f,,,Kh8cJs3h9cTs5s,-250|250,DeepStack,laak.phil.1 
r200c,cr600f,,,Ac6sQd2d9s8d7d,-200|200,DeepStack,laak.phil.2 
r200c,k,r400f,,2dJs7sQc3c3h4d2h,200|-200,DeepStack,laak.phil.2 
r300f,,,,7sJcTh6h,-100|100,laak.phil.1,DeepStack 
r300f,,,,5hTd7sTh,-100|100,laak.phil.4,DeepStack 
r200c,k,k,k,8hAc9c6c6dKsJh5s7d,-200|200,DeepStack,laak.phil.1 
f,,,,Tc7s4d2h,50|-50,laak.phil.2,DeepStack 
cr500f,,,,6hKs7h2h,100|-100,laak.phil.2,DeepStack 
r400f,,,,3hKd5h2h,-100|100,DeepStack,laak.phil.2 
r200r600f,,,,QhJhKs4h,200|-200,DeepStack,laak.phil.4 
cr400f,,,,AcTc7h3c,100|-100,laak.phil.2,DeepStack 
f,,,,QhTs3s9h,50|-50,DeepStack,laak.phil.2 
r200f,,,,5s2d7dQd,-100|100,laak.phil.2,DeepStack 
r425f,,,,4c9dAd4h,-100|100,DeepStack,laak.phil.2 
r300c,k,r750c,k,3dAc5h7d3cJh5c2hKs,-750|750,laak.phil.4,DeepStack 
r425f,,,,7d9hTs3s,-100|100,DeepStack,laak.phil.2 
k,r202c,cr404f,,Ks3d9dJhJc8d2sAs,-202|202,laak.phil.1,DeepStack 
r300f,,,,5sQhJs7d,-100|100,laak.phil.2,DeepStack 
r200c,r600f,,,2c4sAs9c3cTd5d,200|-200,laak.phil.2,DeepStack 
f,,,,Ad2c6c3h,50|-50,DeepStack,laak.phil.2 
f,,,,3s9d9h5c,50|-50,DeepStack,laak.phil.2 
r200c,cr404c,k,k,5sAh6sQdTsTh2dJc4h,404|-404,DeepStack,laak.phil.4 
r300f,,,,Ts4d8hKs,-100|100,laak.phil.2,DeepStack 
k,cr200f,,,5s2cKsTdAh6c9s,-100|100,laak.phil.2,DeepStack 
r344f,,,,2d9h4c8c,-100|100,DeepStack,laak.phil.2 
r500f,,,,Ad3h8c4c,-100|100,DeepStack,laak.phil.1 
cr500f,,,,5d7d7h4c,100|-100,laak.phil.2,DeepStack 
r500f,,,,3s8c3d3h,-100|100,DeepStack,laak.phil.2 
r200r1000c,r2600f,,,AsJs8s6s5dAc5s,1000|-1000,laak.phil.4,DeepStack 
r500r1500f,,,,TsJhKd4d,500|-500,DeepStack,laak.phil.2 
k,r700f,,,2c9cQd4h8h5h7d,100|-100,laak.phil.2,DeepStack 
r300c,r800c,r2900c,r14600f,7c7hThTc7sKh2dAc3d,2900|-2900,laak.phil.1,DeepStack 
cr700f,,,,5s9s3d9h,100|-100,laak.phil.2,DeepStack 
r500f,,,,5d2s4cAc,-100|100,DeepStack,laak.phil.4 
f,,,,As4d2c9h,50|-50,laak.phil.4,DeepStack 
r512r1536f,,,,KcAc7c2c,512|-512,DeepStack,laak.phil.2 
r500f,,,,Qh2sQdJs,-100|100,DeepStack,laak.phil.2 
r500c,k,cr1250f,,9dQc6hAs2s3d7h7c,-500|500,DeepStack,laak.phil.4 
r300c,k,k,k,Ac8h2hKc9d3hQcJd8d,300|-300,laak.phil.2,DeepStack 
r200f,,,,6s3d8dAd,-100|100,laak.phil.2,DeepStack 
f,,,,5c5d3d5h,50|-50,DeepStack,laak.phil.2 
f,,,,5s4h2c3s,50|-50,laak.phil.4,DeepStack 
r200c,cr600f,,,Jc4sTh7c9c7hTs,-200|200,DeepStack,laak.phil.1 
r200c,k,k,r400c,5sJdKh4sAc2s7d6d4h,-400|400,DeepStack,laak.phil.4 
r300f,,,,7c4s2c3c,-100|100,laak.phil.2,DeepStack 
f,,,,TdKhTs5c,50|-50,DeepStack,laak.phil.2 
r300c,k,k,k,2s2c6hQs9cKd2d7cAc,300|-300,DeepStack,laak.phil.2 
r300f,,,,3d8hKs8d,-100|100,laak.phil.1,DeepStack 
f,,,,Ac7c8s2d,50|-50,laak.phil.2,DeepStack 
f,,,,4d2c9h6c,50|-50,DeepStack,laak.phil.2 
r200f,,,,3c9dKs6c,-100|100,laak.phil.4,DeepStack 
r200c,cr500c,k,r1000f,6dQh5sJd6s3s9d6cTd,500|-500,DeepStack,laak.phil.1 
r300r1500c,r4500f,,,JhJc4c5cQs6d6c,1500|-1500,laak.phil.2,DeepStack 
r500r1500c,k,cr3100f,,AhKsQsJh7cTd2c4d,-1500|1500,DeepStack,laak.phil.4 
r300c,k,k,cr600c,Ah5cTs8h7c9c8d5sJh,-600|600,laak.phil.2,DeepStack 
r200c,r400f,,,9s6c8s3s7hAd5d,200|-200,DeepStack,laak.phil.2 
r300r1500f,,,,AhQd8s6c,300|-300,laak.phil.2,DeepStack 
r200r1000c,r2500f,,,KdQd7cTc2d4cJs,1000|-1000,laak.phil.1,DeepStack 
r300f,,,,2s8d7d8c,-100|100,laak.phil.4,DeepStack 
r500f,,,,8s5d9h3h,-100|100,DeepStack,laak.phil.2 
r500f,,,,9d3c7d4d,-100|100,DeepStack,laak.phil.4 
r200c,cr600f,,,2cQh7dJh7c9c3s,-200|200,DeepStack,laak.phil.2 
r300c,cr600c,r2300f,,Ts8h9s3sKcTh2s8d,600|-600,laak.phil.2,DeepStack 
r300c,r750c,r1875r3750f,,As9hAdJs9c4dJd4s,-1875|1875,laak.phil.4,DeepStack 
r500f,,,,Ah5dJh9s,-100|100,DeepStack,laak.phil.1 
r200c,k,r433r866f,,3hQh7d6hKs5s4d8d,-433|433,laak.phil.2,DeepStack 
r200r600f,,,,Kc7cJc8s,200|-200,DeepStack,laak.phil.2 
r300c,r750c,k,cr1500f,8sKs9d7d6d6s3c5h2d,-750|750,laak.phil.1,DeepStack 
r500c,k,cr1300c,k,2sAsKd3h5hAdKc6d5d,1300|-1300,DeepStack,laak.phil.4 
r300c,k,r900c,cr2700f,TcJh8cKs5h2sJs3s8s,-900|900,laak.phil.2,DeepStack 
r200r1000f,,,,2dKdKc7h,200|-200,laak.phil.4,DeepStack 
r200c,cr500f,,,6s8h7dTh2cAdJd,-200|200,DeepStack,laak.phil.2 
r200c,cr404c,k,r808f,9d5dKd3c9s7s2s8h8c,404|-404,DeepStack,laak.phil.4 
cr200c,r400f,,,Kc4c3cJd4hQhTd,200|-200,laak.phil.2,DeepStack 
r200c,cr500f,,,3dQsJs7hAs6s2h,-200|200,DeepStack,laak.phil.2 
r300r900c,cr2250f,,,KhQsAsThAd5h9s,-900|900,DeepStack,laak.phil.1 
r200r20000f,,,,AhKsJs4h,200|-200,DeepStack,laak.phil.2 
r200c,cr400c,k,k,6d3d4c7cAh3c8h7hKs,-400|400,laak.phil.4,DeepStack 
r300c,cr600c,cr1800f,,3h9h8dKs5s8c3dAs,-600|600,laak.phil.2,DeepStack 
r200f,,,,2d5h6sJd,-100|100,laak.phil.2,DeepStack 
k,k,k,r300c,4hJsKsTcAd4c5h6cAs,300|-300,laak.phil.1,DeepStack 
r500f,,,,Ac8h3d6d,-100|100,DeepStack,laak.phil.2 
r500c,r1000c,r2000c,cr6800f,TcJc7c5c5d8cJh4h6h,-2000|2000,DeepStack,laak.phil.2 
r500f,,,,Jh6sKhJc,-100|100,DeepStack,laak.phil.4 
r300f,,,,7d2dAh9h,-100|100,laak.phil.2,DeepStack 
r500r1500c,cr3221c,k,k,KdKc4d7d9s9dAc2s6d,3221|-3221,DeepStack,laak.phil.2 
r300c,r900c,r2700f,,ThAsJsJcKhAh7s8c,900|-900,laak.phil.4,DeepStack 
f,,,,6dJc8h3c,50|-50,DeepStack,laak.phil.1 
k,r250c,r625f,,ThQc6s5h5dAcTd4h,250|-250,laak.phil.2,DeepStack 
r300f,,,,Th5dJs4s,-100|100,laak.phil.1,DeepStack 
r300c,cr600c,r1800c,k,Kc7c8cAh8hQhQcKhJs,1800|-1800,laak.phil.2,DeepStack 
r500r1500f,,,,TdAs6sQd,500|-500,DeepStack,laak.phil.4 
r500f,,,,2d7sJd2h,-100|100,DeepStack,laak.phil.1 
r500r1500f,,,,AcAsJs8c,500|-500,DeepStack,laak.phil.2 
r300r1700c,r4250c,k,cr20000f,3c9cTsQs6s4d2sJc3h,-4250|4250,laak.phil.1,DeepStack 
r300c,r750r1500f,,,3h4h3sQsAc5dJs,-750|750,laak.phil.4,DeepStack 
k,k,k,k,Jh5cQh3cAdKd8s6c8d,-100|100,laak.phil.2,DeepStack 
r200c,cr500c,k,r1500f,Ah5s8c5d7hKs3c2s6d,500|-500,DeepStack,laak.phil.2 
r500f,,,,As6cThTd,-100|100,DeepStack,laak.phil.4 
r300f,,,,9c5hTh8c,-100|100,laak.phil.4,DeepStack 
r200r600f,,,,5s5d6sKd,200|-200,DeepStack,laak.phil.2 
r200c,cr500c,cr1500f,,Tc3d8sJcKhTd4sJs,-500|500,DeepStack,laak.phil.4 
r300r1500f,,,,KsAh6dAc,300|-300,laak.phil.2,DeepStack 
r200f,,,,Ts6d5sJd,-100|100,laak.phil.2,DeepStack 
r500f,,,,7c3hKd4d,-100|100,DeepStack,laak.phil.1 
r300c,k,k,r900c,Ac5dQdKc3s3c7sAh3h,900|-900,DeepStack,laak.phil.2 
r300f,,,,Ts3hTc8h,-100|100,DeepStack,laak.phil.2 
r300f,,,,6s9d7cTc,-100|100,laak.phil.4,DeepStack 
k,r250c,cr750f,,9c4sKsAs8d9hThAh,-250|250,laak.phil.2,DeepStack 
f,,,,2c5h3h9s,50|-50,DeepStack,laak.phil.4 
k,r250c,k,k,Th3c2cKdJhAcQh9cJs,-250|250,laak.phil.1,DeepStack 
cr500c,cr1000c,r3000f,,JdAcAh9s5s5d2cJs,1000|-1000,laak.phil.4,DeepStack 
r300r1500c,k,k,r3800r7600f,Tc2cJhJd9dKc6dQd7d,-3800|3800,laak.phil.2,DeepStack 
f,,,,2d3d9c6h,50|-50,DeepStack,laak.phil.2 
r500r1500c,cr3750c,cr20000c,,7s7hTcJc2c9h3d9cJd,-20000|20000,DeepStack,laak.phil.4 
r300c,cr600f,,,Jd7sTdJcQs8d6c,-300|300,laak.phil.2,DeepStack 
r500f,,,,5hQsJcQh,-100|100,DeepStack,laak.phil.1 
r200f,,,,Tc2s6h6d,-100|100,DeepStack,laak.phil.2 
k,k,r250f,,6c9h3sKc4dAh6d7d,100|-100,laak.phil.2,DeepStack 
f,,,,8c2c2d4s,50|-50,laak.phil.4,DeepStack 
r500c,k,cr1250f,,9cTcThTdAcKhKs7d,-500|500,DeepStack,laak.phil.2 
k,cr200c,k,k,Kd7cQd3s3dJcTc2dJd,-200|200,laak.phil.1,DeepStack 
f,,,,9hJc4dTs,50|-50,DeepStack,laak.phil.4 
f,,,,Tc3h5s2c,50|-50,laak.phil.4,DeepStack 
r200r600f,,,,JdAs8dJc,200|-200,DeepStack,laak.phil.2 
r500f,,,,2h8dKdQc,-100|100,DeepStack,laak.phil.4 
r300r1500f,,,,Jc9c8hJd,300|-300,laak.phil.2,DeepStack 
r300f,,,,4s8h3cQc,-100|100,laak.phil.4,DeepStack 
r300r1500c,r4500f,,,KhQh3s3c4hJdTd,1500|-1500,laak.phil.2,DeepStack 
r300r600c,cr1500c,k,k,9cAs2d6d7s7c6s8sJc,-1500|1500,DeepStack,laak.phil.2 
r500f,,,,8c4cJsQs,-100|100,DeepStack,laak.phil.4 
r200r600f,,,,Ks9s2sJh,200|-200,DeepStack,laak.phil.2 
k,r300c,r1100f,,Qh6c3dQc6h8s3s6s,300|-300,laak.phil.2,DeepStack 
