"","p1_luckeq","p2_luckeq","p1_skilleq","p2_skilleq","p1_chips","p2_chips"
"557",-3.2,3.2,0,0,1010,990
"558",3.12,-3.12,566.44,-566.44,980,1020
"559",-7.04,7.04,317.52,-317.52,980,1020
"560",-6.64,6.64,327.32,-327.32,980,1020
"561",-2.12,2.12,0,0,1010,990
"562",-14.2,14.2,142.1,-142.1,980,1020
"563",3.6,-3.6,578.2,-578.2,980,1020
"564",-4.68,4.68,375.34,-375.34,980,1020
"565",-6.92,6.92,320.46,-320.46,980,1020
"566",-4.88,4.88,0,0,1010,990
"567",-2.06,2.06,0,0,1010,990
"568",-8.66,8.66,0,0,1010,990
"569",1.64,-1.64,530.18,-530.18,980,1020
"570",0.669999999999998,-0.669999999999998,0,0,1010,990
"571",-1.01,1.01,0,0,1010,990
"572",-6.52,6.52,330.26,-330.26,980,1020
"573",2.32,-2.32,546.84,-546.84,980,1020
"574",-3.26,3.26,0,0,1010,990
"575",2.72,-2.72,556.64,-556.64,980,1020
"576",14.92,-14.92,855.54,-855.54,980,1020
"577",-4.04,4.04,0,0,1010,990
"578",-0.52,0.52,477.26,-477.26,980,1020
"579",-7.36,7.36,309.68,-309.68,980,1020
"580",-5.9,5.9,0,0,1010,990
"581",-6.92,6.92,320.46,-320.46,980,1020
"582",-3.74,3.74,0,0,1010,990
"583",-0.949999999999999,0.949999999999999,0,0,1010,990
"584",2.6,-2.6,553.7,-553.7,980,1020
"585",-4.2,4.2,387.1,-387.1,980,1020
"586",-4.82,4.82,0,0,1010,990
"587",3.25,-3.25,0,0,1010,990
"588",1.72,-1.72,532.14,-532.14,980,1020
"589",-0.240000000000002,0.240000000000002,484.12,-484.12,980,1020
"590",0.359999999999999,-0.359999999999999,498.82,-498.82,980,1020
"591",-7.25,7.25,0,0,1010,990
"592",-1.4,1.4,455.7,-455.7,980,1020
"593",-7.36,7.36,309.68,-309.68,980,1020
"594",-3.88,3.88,394.94,-394.94,980,1020
"595",-0.649999999999999,0.649999999999999,0,0,1010,990
"596",1.81,-1.81,0,0,1010,990
"597",-6.86,6.86,0,0,1010,990
"598",-1.52,1.52,452.76,-452.76,980,1020
"599",0.359999999999999,-0.359999999999999,498.82,-498.82,980,1020
"600",11.48,-11.48,771.26,-771.26,980,1020
"601",-1.56,1.56,451.78,-451.78,980,1020
"602",-9.32,9.32,0,0,1010,990
"603",-1.96,1.96,441.98,-441.98,980,1020
"604",-7.55,7.55,0,0,1010,990
"605",-8.2,8.2,289.1,-289.1,980,1020
"606",-4.48,4.48,380.24,-380.24,980,1020
"607",1.64,-1.64,530.18,-530.18,980,1020
"608",-6.44,6.44,332.22,-332.22,980,1020
"609",-1.82,1.82,0,0,1010,990
"610",-0.949999999999999,0.949999999999999,0,0,1010,990
"611",0.199999999999999,-0.199999999999999,494.9,-494.9,980,1020
"612",5.24,-5.24,618.38,-618.38,980,1020
"613",3.88,-3.88,585.06,-585.06,980,1020
"614",2.24,-2.24,544.88,-544.88,980,1020
"615",-1.13,1.13,0,0,1010,990
"616",3.56,-3.56,577.22,-577.22,980,1020
"617",-11.64,11.64,204.82,-204.82,980,1020
"618",-7.56,7.56,304.78,-304.78,980,1020
"619",-4.68,4.68,375.34,-375.34,980,1020
"620",-4.31,4.31,0,0,1010,990
"621",-1.91,1.91,0,0,1010,990
"622",-2.76,2.76,422.38,-422.38,980,1020
"623",12.72,-12.72,623.28,-623.28,2000,0
"624",-11,11,220.5,-220.5,980,1020
"625",-8.16,8.16,290.08,-290.08,980,1020
"626",8.04,-8.04,686.98,-686.98,980,1020
"627",2.08,-2.08,540.96,-540.96,980,1020
"628",-2.21,2.21,0,0,1010,990
"629",4,-4,588,-588,980,1020
"630",6.6,-6.6,651.7,-651.7,980,1020
"631",-7.28,7.28,311.64,-311.64,980,1020
"632",7.4,-7.4,671.3,-671.3,980,1020
"633",-1.82,1.82,0,0,1010,990
"634",-1.28,1.28,458.64,-458.64,980,1020
"635",-0.68,0.68,473.34,-473.34,980,1020
"636",-0.98,0.98,0,0,1010,990
"637",-7.92,7.92,295.96,-295.96,980,1020
"638",7.28,-7.28,668.36,-668.36,980,1020
"639",-2.48,2.48,429.24,-429.24,980,1020
"640",-4.07,4.07,0,0,1010,990
"641",-2.33,2.33,0,0,1010,990
"642",2.08,-2.08,540.96,-540.96,980,1020
"643",-7.43,7.43,0,0,1010,990
"644",2.29,-2.29,0,0,1010,990
"645",-5.76,5.76,348.88,-348.88,980,1020
"646",-9.77,9.77,0,0,1010,990
"647",-5.88,5.88,345.94,-345.94,980,1020
"648",-0.59,0.59,0,0,1010,990
"649",-7.88,7.88,296.94,-296.94,980,1020
"650",1.63,-1.63,0,0,1010,990
"651",-3.68,3.68,0,0,1010,990
"652",-9.12,9.12,266.56,-266.56,980,1020
"653",-0.920000000000002,0.920000000000002,467.46,-467.46,980,1020
"654",-11.28,11.28,213.64,-213.64,980,1020
"655",-3.23,3.23,0,0,1010,990
"656",-5.48,5.48,355.74,-355.74,980,1020
"657",-2.39,2.39,0,0,1010,990
"658",-4.64,4.64,376.32,-376.32,980,1020
"659",-0.890000000000001,0.890000000000001,0,0,1010,990
"660",-8.96,8.96,0,0,1010,990
"661",-1.92,1.92,442.96,-442.96,980,1020
"662",0.759999999999998,-0.759999999999998,0,0,1010,990
"663",-5.68,5.68,350.84,-350.84,980,1020
"664",-9.96,9.96,245.98,-245.98,980,1020
"665",-8.69,8.69,0,0,1010,990
"666",-0.439999999999998,0.44,0,0,1010,990
"667",-5.15,5.15,0,0,1010,990
"668",3.31,-3.31,0,0,1010,990
"669",-6.23,6.23,0,0,1010,990
"670",-8.4,8.4,284.2,-284.2,980,1020
"671",3.8,-3.8,583.1,-583.1,980,1020
"672",-7.68,7.68,301.84,-301.84,980,1020
"673",2.08,-2.08,540.96,-540.96,980,1020
"674",-7.84,7.84,297.92,-297.92,980,1020
"675",0.640000000000001,-0.640000000000001,505.68,-505.68,980,1020
"676",-2.96,2.96,417.48,-417.48,980,1020
"677",4.64,-4.64,603.68,-603.68,980,1020
"678",-6.71,6.71,0,0,1010,990
"679",-6.08,6.08,341.04,-341.04,980,1020
"680",-5.2,5.2,362.6,-362.6,980,1020
"681",7.84,-7.84,682.08,-682.08,980,1020
"682",-3.56,3.56,0,0,1010,990
"683",4.08,-4.08,589.96,-589.96,980,1020
"684",4.68,-4.68,604.66,-604.66,980,1020
"685",-4,4,392,-392,980,1020
"686",-7.04,7.04,317.52,-317.52,980,1020
"687",-1.67,1.67,0,0,1010,990
"688",-7.36,7.36,309.68,-309.68,980,1020
"689",-6.08,6.08,341.04,-341.04,980,1020
"690",-4.72,4.72,374.36,-374.36,980,1020
"691",7.8,-7.8,681.1,-681.1,980,1020
"692",2.92,-2.92,561.54,-561.54,980,1020
"693",-3.83,3.83,0,0,1010,990
"694",-9.88,9.88,247.94,-247.94,980,1020
"695",4.44,-4.44,598.78,-598.78,980,1020
"696",-0.23,0.229999999999999,0,0,1010,990
"697",-5.92,5.92,344.96,-344.96,980,1020
"698",-0.199999999999999,0.199999999999999,485.1,-485.1,980,1020
"699",-9.28,9.28,262.64,-262.64,980,1020
"700",6.28,-6.28,643.86,-643.86,980,1020
"701",-6.77,6.77,0,0,1010,990
"702",1.92,-1.92,537.04,-537.04,980,1020
"703",-3.68,3.68,399.84,-399.84,980,1020
"704",-6.48,6.48,331.24,-331.24,980,1020
"705",8.84,-8.84,706.58,-706.58,980,1020
"706",-4.22,4.22,0,0,1010,990
"707",-1.61,1.61,0,0,1010,990
"708",1.12,-1.12,0,0,1010,990
"709",1.99,-1.99,0,0,1010,990
"710",0.280000000000001,-0.280000000000001,496.86,-496.86,980,1020
"711",6,-6,637,-637,980,1020
"712",6.12,-6.12,639.94,-639.94,980,1020
"713",-6.56,6.56,329.28,-329.28,980,1020
"714",-1.34,1.34,0,0,1010,990
"715",-10.24,10.24,239.12,-239.12,980,1020
"716",-3.2,3.2,411.6,-411.6,980,1020
"717",-8.18,8.18,0,0,1010,990
"718",-5.2,5.2,362.6,-362.6,980,1020
"719",4.6,-4.6,602.7,-602.7,980,1020
"720",-7.31,7.31,0,0,1010,990
"721",-0.68,0.68,0,0,1010,990
"722",-2.28,2.28,434.14,-434.14,980,1020
"723",-8.81,8.81,0,0,1010,990
"724",5.52,-5.52,625.24,-625.24,980,1020
"725",3.58,-3.58,0,0,1010,990
"726",0.0100000000000016,-0.0100000000000016,0,0,1010,990
"727",-4.16,4.16,388.08,-388.08,980,1020
"728",-5.36,5.36,358.68,-358.68,980,1020
"729",-12.2,12.2,191.1,-191.1,980,1020
"730",-7.32,7.32,310.66,-310.66,980,1020
"731",2.16,-2.16,542.92,-542.92,980,1020
"732",-1.16,1.16,0,0,1010,990
"733",2.38,-2.38,0,0,1010,990
"734",2.92,-2.92,0,0,1010,990
"735",-0.41,0.41,0,0,1010,990
"736",-3.56,3.56,0,0,1010,990
"737",-8.32,8.32,286.16,-286.16,980,1020
"738",-3.04,3.04,415.52,-415.52,980,1020
"739",6.2,-6.2,641.9,-641.9,980,1020
"740",7.68,-7.68,678.16,-678.16,980,1020
"741",-6.24,6.24,337.12,-337.12,980,1020
"742",-7.88,7.88,0,0,1010,990
"743",1.18,-1.18,0,0,1010,990
"744",-5.08,5.08,365.54,-365.54,980,1020
"745",-1.55,1.55,0,0,1010,990
"746",-8.08,8.08,292.04,-292.04,980,1020
"747",-4.4,4.4,382.2,-382.2,980,1020
"748",-1.76,1.76,0,0,1010,990
"749",-5.24,5.24,361.62,-361.62,980,1020
"750",-5.48,5.48,355.74,-355.74,980,1020
"751",-6.96,6.96,319.48,-319.48,980,1020
"752",-8.3,8.3,0,0,1010,990
"753",-2.96,2.96,417.48,-417.48,980,1020
"754",-13.64,13.64,155.82,-155.82,980,1020
"755",1.27,-1.27,0,0,1010,990
"756",-7.46,7.46,0,0,1010,990
"757",-7.44,7.44,307.72,-307.72,980,1020
"758",-7.7,7.7,0,0,1010,990
"759",9.36,-9.36,719.32,-719.32,980,1020
"760",-1.6,1.6,450.8,-450.8,980,1020
"761",-4.1,4.1,0,0,1010,990
"762",-4.7,4.7,0,0,1010,990
"763",-4.32,4.32,384.16,-384.16,980,1020
"764",-2.44,2.44,430.22,-430.22,980,1020
"765",-6.65,6.65,0,0,1010,990
"766",-2.84,2.84,0,0,1010,990
"767",-2.84,2.84,0,0,1010,990
"768",-8.2,8.2,289.1,-289.1,980,1020
"769",-1.32,1.32,457.66,-457.66,980,1020
"770",-3.96,3.96,392.98,-392.98,980,1020
"771",-8.92,8.92,271.46,-271.46,980,1020
"772",3,-3,563.5,-563.5,980,1020
"773",4.04,-4.04,588.98,-588.98,980,1020
"774",-7.64,7.64,302.82,-302.82,980,1020
"775",1.18,-1.18,0,0,1010,990
"776",-5.21,5.21,0,0,1010,990
"777",-2.9,2.9,0,0,1010,990
"778",-0.169999999999998,0.169999999999998,0,0,1010,990
"779",1,-1,514.5,-514.5,980,1020
"780",-7.56,7.56,304.78,-304.78,980,1020
"781",7.88,-7.88,386.12,-386.12,2000,0
"782",1.72,-1.72,532.14,-532.14,980,1020
"783",8.12,-8.12,397.88,-397.88,2000,0
"784",2.76,-2.76,557.62,-557.62,980,1020
"785",2.23,-2.23,0,0,1010,990
"786",-3.88,3.88,394.94,-394.94,980,1020
"787",-0.109999999999999,0.109999999999999,0,0,1010,990
"788",-2.63,2.63,0,0,1010,990
"789",-6.77,6.77,0,0,1010,990
"790",5.36,-5.36,621.32,-621.32,980,1020
"791",7.4,-7.4,671.3,-671.3,980,1020
"792",-8.45,8.45,0,0,1010,990
"793",-5.2,5.2,362.6,-362.6,980,1020
"794",-6.74,6.74,0,0,1010,990
"795",7.8,-7.8,681.1,-681.1,980,1020
"796",-7.88,7.88,0,0,1010,990
"797",-5.88,5.88,345.94,-345.94,980,1020
"798",5,-5,612.5,-612.5,980,1020
"799",0.969999999999999,-0.969999999999999,0,0,1010,990
"800",4.8,-4.8,607.6,-607.6,980,1020
"801",-6.64,6.64,327.32,-327.32,980,1020
"802",6.64,-6.64,652.68,-652.68,980,1020
"803",4.56,-4.56,601.72,-601.72,980,1020
"804",6.48,-6.48,648.76,-648.76,980,1020
"805",-2.88,2.88,419.44,-419.44,980,1020
"806",5.29,-5.29,0,0,1010,990
"807",3.07,-3.07,0,0,1010,990
"808",-5.48,5.48,355.74,-355.74,980,1020
"809",5.64,-5.64,628.18,-628.18,980,1020
"810",-4.64,4.64,376.32,-376.32,980,1020
"811",-1.56,1.56,451.78,-451.78,980,1020
"812",-8.76,8.76,275.38,-275.38,980,1020
"813",-7.36,7.36,309.68,-309.68,980,1020
"814",1.52,-1.52,527.24,-527.24,980,1020
"815",2.56,-2.56,552.72,-552.72,980,1020
"816",-3.32,3.32,0,0,1010,990
"817",-5.6,5.6,0,0,1010,990
"818",10.32,-10.32,742.84,-742.84,980,1020
"819",-2.68,2.68,424.34,-424.34,980,1020
"820",6.52,-6.52,0,0,1010,990
"821",5.04,-5.04,613.48,-613.48,980,1020
"822",-1.04,1.04,0,0,1010,990
"823",-1,1,465.5,-465.5,980,1020
"824",-4.4,4.4,382.2,-382.2,980,1020
"825",1.48,-1.48,526.26,-526.26,980,1020
"826",-12.05,12.05,0,0,1010,990
"827",-7.22,7.22,0,0,1010,990
"828",-1.13,1.13,0,0,1010,990
"829",-0.0499999999999972,0.0499999999999989,0,0,1010,990
"830",1.66,-1.66,0,0,1010,990
"831",-7.8,7.8,298.9,-298.9,980,1020
"832",1.54,-1.54,0,0,1010,990
"833",-3.16,3.16,412.58,-412.58,980,1020
"834",-2.08,2.08,439.04,-439.04,980,1020
"835",1.87,-1.87,0,0,1010,990
"836",4.44,-4.44,598.78,-598.78,980,1020
"837",4.76,-4.76,606.62,-606.62,980,1020
"838",2.02,-2.02,0,0,1010,990
"839",-5.92,5.92,344.96,-344.96,980,1020
"840",-2.6,2.6,0,0,1010,990
"841",1.84,-1.84,535.08,-535.08,980,1020
"842",2,-2,539,-539,980,1020
"843",1.63,-1.63,0,0,1010,990
"844",-3.24,3.24,410.62,-410.62,980,1020
"845",-0.0799999999999983,0.0799999999999983,488.04,-488.04,980,1020
"846",2.92,-2.92,0,0,1010,990
"847",0.32,-0.32,497.84,-497.84,980,1020
"848",-8.72,8.72,276.36,-276.36,980,1020
"849",-5.6,5.6,352.8,-352.8,980,1020
"850",-6.68,6.68,326.34,-326.34,980,1020
"851",-0.890000000000001,0.890000000000001,0,0,1010,990
"852",0.920000000000002,-0.920000000000002,512.54,-512.54,980,1020
"853",-1.4,1.4,0,0,1010,990
"854",-3.4,3.4,406.7,-406.7,980,1020
"855",-7.2,7.2,313.6,-313.6,980,1020
"856",-5.12,5.12,364.56,-364.56,980,1020
"857",4.96,-4.96,611.52,-611.52,980,1020
"858",-9.6,9.6,254.8,-254.8,980,1020
"859",1.93,-1.93,0,0,1010,990
"860",-8.84,8.84,273.42,-273.42,980,1020
"861",-4.07,4.07,0,0,1010,990
"862",-5.16,5.16,363.58,-363.58,980,1020
"863",4,-4,588,-588,980,1020
"864",-0.440000000000001,0.440000000000001,479.22,-479.22,980,1020
"865",1.99,-1.99,0,0,1010,990
"866",4.48,-4.48,0,0,1010,990
"867",-10.22,10.22,0,0,1010,990
"868",8.8,-8.8,705.6,-705.6,980,1020
"869",-7.72,7.72,300.86,-300.86,980,1020
"870",-4.36,4.36,383.18,-383.18,980,1020
"871",-3.76,3.76,397.88,-397.88,980,1020
"872",-2.84,2.84,420.42,-420.42,980,1020
"873",-2.36,2.36,432.18,-432.18,980,1020
"874",-5.63,5.63,0,0,1010,990
"875",5.4,-5.4,622.3,-622.3,980,1020
"876",-4.19,4.19,0,0,1010,990
"877",5.96,-5.96,636.02,-636.02,980,1020
"878",1.68,-1.68,531.16,-531.16,980,1020
"879",-1.46,1.46,0,0,1010,990
"880",-0.739999999999998,0.74,0,0,1010,990
"881",-1.8,1.8,445.9,-445.9,980,1020
"882",0.699999999999999,-0.699999999999999,0,0,1010,990
"883",-1.12,1.12,462.56,-462.56,980,1020
"884",-13.24,13.24,165.62,-165.62,980,1020
"885",0.699999999999999,-0.699999999999999,0,0,1010,990
"886",1.36,-1.36,523.32,-523.32,980,1020
"887",-0.719999999999999,0.719999999999999,472.36,-472.36,980,1020
"888",6.52,-6.52,649.74,-649.74,980,1020
"889",0,0,490,-490,980,1020
"890",2.24,-2.24,544.88,-544.88,980,1020
"891",-0.77,0.77,0,0,1010,990
"892",-12.24,12.24,190.12,-190.12,980,1020
"893",8.88,-8.88,707.56,-707.56,980,1020
"894",5.76,-5.76,631.12,-631.12,980,1020
"895",-5.12,5.12,364.56,-364.56,980,1020
"896",-1.7,1.7,0,0,1010,990
"897",-0.919999999999998,0.92,0,0,1010,990
"898",-1.76,1.76,0,0,1010,990
"899",-0.530000000000001,0.529999999999999,0,0,1010,990
"900",-3.68,3.68,399.84,-399.84,980,1020
"901",5.08,-5.08,614.46,-614.46,980,1020
"902",-11.18,11.18,0,0,1010,990
"903",4.12,-4.12,0,0,1010,990
"904",-0.289999999999999,0.289999999999999,0,0,1010,990
"905",0.370000000000001,-0.370000000000001,0,0,1010,990
"906",-1.43,1.43,0,0,1010,990
"907",-6.05,6.05,0,0,1010,990
"908",-7.52,7.52,0,0,1010,990
"909",-7.12,7.12,315.56,-315.56,980,1020
"910",-11.3,11.3,0,0,1010,990
"911",5.72,-5.72,630.14,-630.14,980,1020
"912",-5.84,5.84,346.92,-346.92,980,1020
"913",-6.28,6.28,336.14,-336.14,980,1020
"914",-4.31,4.31,0,0,1010,990
"915",-2.39,2.39,0,0,1010,990
"916",-2.92,2.92,418.46,-418.46,980,1020
"917",-5.88,5.88,345.94,-345.94,980,1020
"918",-0.68,0.68,473.34,-473.34,980,1020
"919",-1.6,1.6,450.8,-450.8,980,1020
"920",3.58,-3.58,0,0,1010,990
"921",1.54,-1.54,0,0,1010,990
"922",-4.72,4.72,374.36,-374.36,980,1020
"923",1.66,-1.66,0,0,1010,990
"924",-5.56,5.56,353.78,-353.78,980,1020
"925",-4.19,4.19,0,0,1010,990
"926",-2.08,2.08,439.04,-439.04,980,1020
"927",9.08,-9.08,444.92,-444.92,2000,0
"928",-10.16,10.16,241.08,-241.08,980,1020
"929",0.280000000000001,-0.280000000000001,496.86,-496.86,980,1020
"930",-0.760000000000002,0.760000000000002,471.38,-471.38,980,1020
"931",-2.66,2.66,0,0,1010,990
"932",-0.859999999999999,0.859999999999999,0,0,1010,990
"933",6.76,-6.76,655.62,-655.62,980,1020
"934",-4.48,4.48,380.24,-380.24,980,1020
"935",0.760000000000002,-0.760000000000002,508.62,-508.62,980,1020
"936",-7.64,7.64,302.82,-302.82,980,1020
"937",-2.16,2.16,437.08,-437.08,980,1020
"938",-4.24,4.24,386.12,-386.12,980,1020
"939",1.6,-1.6,529.2,-529.2,980,1020
"940",-3.6,3.6,401.8,-401.8,980,1020
"941",-6.4,6.4,333.2,-333.2,980,1020
"942",-0.920000000000002,0.920000000000002,467.46,-467.46,980,1020
"943",0.399999999999999,-0.399999999999999,499.8,-499.8,980,1020
"944",-0.949999999999999,0.949999999999999,0,0,1010,990
"945",1.36,-1.36,523.32,-523.32,980,1020
"946",-1.56,1.56,451.78,-451.78,980,1020
"947",-4.88,4.88,370.44,-370.44,980,1020
"948",-3.12,3.12,413.56,-413.56,980,1020
"949",7.28,-7.28,668.36,-668.36,980,1020
"950",-1.6,1.6,450.8,-450.8,980,1020
"951",8.4,-8.4,695.8,-695.8,980,1020
"952",-0.109999999999999,0.109999999999999,0,0,1010,990
"953",-6.32,6.32,335.16,-335.16,980,1020
"954",-2.84,2.84,420.42,-420.42,980,1020
"955",-1.46,1.46,0,0,1010,990
"956",1.32,-1.32,522.34,-522.34,980,1020
"957",-7.68,7.68,301.84,-301.84,980,1020
"958",2.28,-2.28,545.86,-545.86,980,1020
"959",-6.96,6.96,319.48,-319.48,980,1020
"960",-7.28,7.28,311.64,-311.64,980,1020
"961",-1.12,1.12,462.56,-462.56,980,1020
"962",-8.87,8.87,0,0,1010,990
"963",2.41,-2.41,0,0,1010,990
"964",-0.800000000000001,0.800000000000001,470.4,-470.4,980,1020
"965",-4.96,4.96,368.48,-368.48,980,1020
"966",-5.56,5.56,353.78,-353.78,980,1020
"967",-2.21,2.21,0,0,1010,990
"968",4.4,-4.4,597.8,-597.8,980,1020
"969",0.939999999999998,-0.939999999999998,0,0,1010,990
"970",-8.16,8.16,290.08,-290.08,980,1020
"971",-0.120000000000001,0.120000000000001,487.06,-487.06,980,1020
"972",2.56,-2.56,552.72,-552.72,980,1020
"973",7.28,-7.28,668.36,-668.36,980,1020
"974",2.65,-2.65,0,0,1010,990
"975",2.88,-2.88,560.56,-560.56,980,1020
"976",-2.56,2.56,427.28,-427.28,980,1020
"977",5.05,-5.05,0,0,1010,990
"978",3.76,-3.76,582.12,-582.12,980,1020
"979",-5.51,5.51,0,0,1010,990
"980",-1.67,1.67,0,0,1010,990
"981",6.08,-6.08,638.96,-638.96,980,1020
"982",-1.16,1.16,0,0,1010,990
"983",11.64,-11.64,775.18,-775.18,980,1020
"984",-8.12,8.12,0,0,1010,990
"985",-3.02,3.02,0,0,1010,990
"986",2.74,-2.74,0,0,1010,990
"987",-7.94,7.94,0,0,1010,990
"988",-2.36,2.36,432.18,-432.18,980,1020
"989",-3.6,3.6,401.8,-401.8,980,1020
"990",2.35,-2.35,0,0,1010,990
"991",-9.12,9.12,266.56,-266.56,980,1020
"992",2.48,-2.48,550.76,-550.76,980,1020
"993",4.32,-4.32,595.84,-595.84,980,1020
"994",1.39,-1.39,0,0,1010,990
"995",-0.16,0.16,486.08,-486.08,980,1020
"996",5.8,-5.8,632.1,-632.1,980,1020
"997",-2.08,2.08,439.04,-439.04,980,1020
"998",-15.36,15.36,113.68,-113.68,980,1020
"999",1.88,-1.88,536.06,-536.06,980,1020
"1000",0.220000000000002,-0.220000000000001,0,0,1010,990
