"","p1_luckeq","p2_luckeq","p1_skilleq","p2_skilleq","p1_chips","p2_chips"
"416",47.72,-47.72,980,-980,980,1020
"417",-10.84,10.84,54.502,-54.502,980,1020
"418",2.36,-2.36,11.18,-11.18,980,1020
"419",-5,5,0,0,1010,990
"420",-0.68,0.68,0,0,1010,990
"421",-10.28,10.28,0,0,1010,990
"422",-8.6,8.6,0,0,1010,990
"423",-1.4,1.4,0,0,1010,990
"424",3.79,-3.79,0,0,1010,990
"425",-0.5,0.5,0,0,1010,990
"426",-5.96,5.96,0,0,1010,990
"427",-7.22,7.22,0,0,1010,990
"428",-1.31,1.31,0,0,1010,990
"429",-4.7,4.7,0,0,1010,990
"430",-8.39,8.39,0,0,1010,990
"431",-8.57,8.57,0,0,1010,990
"432",-3.17,3.17,0,0,1010,990
"433",-32.88,32.88,0,0,980,1020
"434",-45.4,45.4,0,0,980,1020
"435",-13.61,13.61,0,0,1010,990
"436",-8.04,8.04,-686.98,686.98,1020,980
"437",-4.92,4.92,-583.773,583.773,1091,909
"438",-0.77,0.77,0,0,1010,990
"439",-1.07,1.07,0,0,1010,990
"440",-19.44,19.44,0,0,980,1020
"441",0.669999999999998,-0.669999999999998,0,0,1010,990
"442",-8.18,8.18,0,0,1010,990
"443",-3.86,3.86,0,0,1010,990
"444",-7.85,7.85,0,0,1010,990
"445",-10.37,10.37,0,0,1010,990
"446",-35.48,35.48,0,0,980,1020
"447",-5.6,5.6,0,0,1010,990
"448",-3.41,3.41,0,0,1010,990
"449",-1.1,1.1,0,0,1010,990
"450",-5.78,5.78,0,0,1010,990
"451",-5.93,5.93,0,0,1010,990
"452",-8.57,8.57,0,0,1010,990
"453",-11.68,11.68,-572.32,572.32,0,2000
"454",-1.16,1.16,0,0,1010,990
"455",1.57,-1.57,0,0,1010,990
"456",-2.08,2.08,-101.92,101.92,0,2000
"457",-10.25,10.25,0,0,1010,990
"458",-6.08,6.08,0,0,1010,990
"459",-1.52,1.52,0,0,1010,990
"460",-7.46,7.46,0,0,1010,990
"461",1.57,-1.57,0,0,1010,990
"462",3.76,-3.76,0,0,1010,990
"463",-7.92,7.92,-684.04,684.04,1020,980
"464",-5.56,5.56,-626.22,626.22,1020,980
"465",-6.38,6.38,0,0,1010,990
"466",-9.35,9.35,0,0,1010,990
"467",-0.23,0.229999999999999,0,0,1010,990
"468",-5.68,5.68,-629.16,629.16,1020,980
"469",-1.7,1.7,0,0,1010,990
"470",-7.94,7.94,0,0,1010,990
"471",-7.61,7.61,0,0,1010,990
"472",1.51,-1.51,0,0,1010,990
"473",-0.739999999999998,0.74,0,0,1010,990
"474",1.93,-1.93,0,0,1010,990
"475",-6.74,6.74,0,0,1010,990
"476",-5.09,5.09,0,0,1010,990
"477",-8.51,8.51,0,0,1010,990
"478",-7.46,7.46,0,0,1010,990
"479",-8.84,8.84,0,0,1010,990
"480",-5.72,5.72,0,0,1010,990
"481",-2.96,2.96,0,0,1010,990
"482",-2.36,2.36,0,0,1010,990
"483",11.88,-11.88,15.94,-15.94,980,1020
"484",-1.34,1.34,0,0,1010,990
"485",-17.72,17.72,2.28,-2.28,980,1020
"486",-4.52,4.52,0,0,1010,990
"487",51.64,-51.64,0,0,1020,980
"488",-8.87,8.87,0,0,1010,990
"489",1.06,-1.06,0,0,1010,990
"490",6.01,-6.01,0,0,1010,990
"491",-3.05,3.05,0,0,1010,990
"492",-1.49,1.49,0,0,1010,990
"493",3.4,-3.4,0,0,1010,990
"494",1.24,-1.24,0,0,1010,990
"495",-0.109999999999999,0.109999999999999,0,0,1010,990
"496",-9.53,9.53,0,0,1010,990
"497",-9.35,9.35,0,0,1010,990
"498",2.05,-2.05,0,0,1010,990
"499",-7.94,7.94,0,0,1010,990
"500",-3.11,3.11,0,0,1010,990
"501",-0.710000000000001,0.709999999999999,0,0,1010,990
"502",-11.04,11.04,8.96,-8.96,980,1020
"503",-6.83,6.83,0,0,1010,990
"504",2.02,-2.02,0,0,1010,990
"505",-1.61,1.61,0,0,1010,990
"506",-2.63,2.63,0,0,1010,990
"507",-3,3,-563.5,563.5,1020,980
"508",-9.24,9.24,-716.38,716.38,1020,980
"509",-1.55,1.55,0,0,1010,990
"510",0.520000000000003,-0.520000000000001,0,0,1010,990
"511",-1.85,1.85,0,0,1010,990
"512",-0.620000000000001,0.619999999999999,0,0,1010,990
"513",-0.23,0.229999999999999,0,0,1010,990
"514",-8.39,8.39,0,0,1010,990
"515",-5.69,5.69,0,0,1010,990
"516",-7.94,7.94,0,0,1010,990
"517",-4.19,4.19,0,0,1010,990
"518",2.62,-2.62,0,0,1010,990
"519",-7.24,7.24,148.96,-148.96,980,1020
"520",-1.49,1.49,0,0,1010,990
"521",-9.47,9.47,0,0,1010,990
"522",4,-4,0,0,1010,990
"523",-9.4,9.4,10.6,-10.6,980,1020
"524",-2.06,2.06,0,0,1010,990
"525",-8,8,0,0,1010,990
"526",0.190000000000001,-0.190000000000001,0,0,1010,990
"527",-3.89,3.89,0,0,1010,990
"528",-3.05,3.05,0,0,1010,990
"529",-8.27,8.27,0,0,1010,990
"530",2.56,-2.56,0,0,1010,990
"531",-7.7,7.7,0,0,1010,990
"532",1.06,-1.06,0,0,1010,990
"533",0.669999999999998,-0.669999999999998,0,0,1010,990
"534",-6.23,6.23,0,0,1010,990
"535",2.74,-2.74,0,0,1010,990
"536",0.400000000000002,-0.400000000000002,0,0,1010,990
"537",-6.41,6.41,0,0,1010,990
"538",-1.34,1.34,0,0,1010,990
"539",-4.16,4.16,-591.92,591.92,1020,980
"540",-8.3,8.3,0,0,1010,990
"541",-0.0799999999999983,0.0799999999999983,0,0,1010,990
"542",0.280000000000001,-0.280000000000001,0,0,1010,990
"543",-9.56,9.56,0,0,1010,990
"544",-0.41,0.41,0,0,1010,990
"545",-1.52,1.52,0,0,1010,990
"546",2.23,-2.23,0,0,1010,990
"547",-0.199999999999999,0.199999999999999,0,0,1010,990
"548",-5.45,5.45,0,0,1010,990
"549",-1.52,1.52,0,0,1010,990
"550",0.960000000000001,-0.960000000000001,-466.48,466.48,1020,980
"551",2.77,-2.77,0,0,1010,990
"552",-8.78,8.78,0,0,1010,990
"553",-2.48,2.48,0,0,1010,990
"554",-9.08,9.08,0,0,1010,990
"555",-7.61,7.61,0,0,1010,990
"556",2.68,-2.68,0,0,1010,990
"557",1,-0.999999999999998,0,0,1010,990
"558",-9.89,9.89,0,0,1010,990
"559",-5.03,5.03,0,0,1010,990
"560",-6.17,6.17,0,0,1010,990
"561",-1.76,1.76,0,0,1010,990
"562",-14.92,14.92,-731.08,731.08,0,2000
"563",4.66,-4.66,0,0,1010,990
"564",4.84,-4.84,0,0,1010,990
"565",-0.379999999999999,0.379999999999999,0,0,1010,990
"566",-1.67,1.67,0,0,1010,990
"567",-3.92,3.92,0,0,1010,990
"568",-0.0799999999999983,0.0799999999999983,0,0,1010,990
"569",-2.28,2.28,-545.86,545.86,1020,980
"570",-2.84,2.84,0,0,1010,990
"571",2.14,-2.14,0,0,1010,990
"572",-5.72,5.72,0,0,1010,990
"573",-6.92,6.92,0,0,1010,990
"574",-2.54,2.54,0,0,1010,990
"575",-5.2,5.2,26.27,-26.27,980,1020
"576",-21.36,21.36,0,0,980,1020
"577",-3.2,3.2,0,0,1010,990
"578",-3.62,3.62,0,0,1010,990
"579",-10.04,10.04,0,0,1010,990
"580",1.93,-1.93,0,0,1010,990
"581",0.969999999999999,-0.969999999999999,0,0,1010,990
"582",-8.03,8.03,0,0,1010,990
"583",0.16,-0.16,-486.08,486.08,1020,980
"584",-2.6,2.6,0,0,1010,990
"585",-8.9,8.9,0,0,1010,990
"586",-8.54,8.54,0,0,1010,990
"587",-9.92,9.92,0,0,1010,990
"588",-3.77,3.77,0,0,1010,990
"589",-3.62,3.62,0,0,1010,990
"590",-1.7,1.7,0,0,1010,990
"591",-11.12,11.12,0,0,1010,990
"592",0.640000000000001,-0.640000000000001,-474.32,474.32,1020,980
"593",-9.44,9.44,0,0,1010,990
"594",17.44,-17.44,18.72,-18.72,980,1020
"595",-7.13,7.13,0,0,1010,990
"596",-2.54,2.54,0,0,1010,990
"597",0.490000000000002,-0.490000000000002,0,0,1010,990
"598",-2.52,2.52,-551.74,551.74,1020,980
"599",-2.54,2.54,0,0,1010,990
"600",-0.949999999999999,0.949999999999999,0,0,1010,990
"601",-9.08,9.08,0,0,1010,990
"602",-8.27,8.27,0,0,1010,990
"603",-9.77,9.77,0,0,1010,990
"604",-2.21,2.21,0,0,1010,990
"605",-8.81,8.81,0,0,1010,990
"606",0.580000000000002,-0.580000000000002,0,0,1010,990
"607",3.04,-3.04,0,0,1010,990
"608",0.639999999999997,-0.639999999999999,0,0,1010,990
"609",-11.27,11.27,0,0,1010,990
"610",-2.9,2.9,0,0,1010,990
"611",-1.1,1.1,0,0,1010,990
"612",-4.34,4.34,0,0,1010,990
"613",-7.84,7.84,-682.08,682.08,1020,980
"614",-9.47,9.47,0,0,1010,990
