"","p1_luckeq","p2_luckeq","p1_skilleq","p2_skilleq","p1_chips","p2_chips"
"544",-4.88,4.88,370.44,-370.44,980,1020
"545",-1.58,1.58,0,0,1010,990
"546",-1.46,1.46,0,0,1010,990
"547",19.52,-19.52,968.24,-968.24,980,1020
"548",6.68,-6.68,653.66,-653.66,980,1020
"549",3.12,-3.12,566.44,-566.44,980,1020
"550",-5.92,5.92,344.96,-344.96,980,1020
"551",-8.54,8.54,0,0,1010,990
"552",8.44,-8.44,696.78,-696.78,980,1020
"553",3.96,-3.96,587.02,-587.02,980,1020
"554",-0.48,0.48,478.24,-478.24,980,1020
"555",-5.16,5.16,363.58,-363.58,980,1020
