"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip"
"264",29.5040404040404,-29.5040404040404,70.4959595959596,-70.4959595959596,100,-100
"265",-28.8,28.8,78.8,-78.8,50,-50
"266",43.3,-43.3,6.69999999999999,-6.7,50,-50
"267",23.6,-23.6,26.4,-26.4,50,-50
"268",-56.4070707070707,56.4070707070707,156.407070707071,-156.407070707071,100,-100
"269",18.9,-18.9,31.1,-31.1,50,-50
"270",-32.3,32.3,82.3,-82.3,50,-50
"271",-26.1,26.1,76.1,-76.1,50,-50
"272",-28.4,28.4,78.4,-78.4,50,-50
"273",47.1,-47.1,2.90000000000001,-2.90000000000001,50,-50
"274",-15.8,15.8,65.8,-65.8,50,-50
"275",-35.2020202020202,35.2020202020202,-64.7979797979798,64.7979797979798,-100,100
"276",-33.5,33.5,83.5,-83.5,50,-50
"277",43,-43,7,-7.00000000000001,50,-50
"278",-65.1373737373737,65.1373737373737,-34.8626262626263,34.8626262626263,-100,100
"279",25.4,-25.4,24.6,-24.6,50,-50
"280",0,0,100,-100,100,-100
"281",-50.4,50.4,100.4,-100.4,50,-50
"282",25.7,-25.7,24.3,-24.3,50,-50
"283",-27.7,27.7,77.7,-77.7,50,-50
"284",-21.2,21.2,71.2,-71.2,50,-50
"285",-81.5989898989899,81.5989898989899,-18.4010101010101,18.4010101010101,-100,100
"286",20.9,-20.9,29.1,-29.1,50,-50
"287",-35,35,85,-85,50,-50
"288",74.1,-50,-24.1,0,50,-50
"289",-48.6,48.6,98.6,-98.6,50,-50
"290",33.3676767676768,-33.3676767676768,-133.367676767677,133.367676767677,-100,100
"291",0.945454545454538,-0.945454545454538,99.0545454545455,-99.0545454545455,100,-100
"292",25.9,-25.9,24.1,-24.1,50,-50
"293",-64.1,64.1,-35.9,35.9,-100,100
"294",20,-20,30,-30,50,-50
"295",0,0,-100,100,-100,100
"296",-50.4,50.4,100.4,-100.4,50,-50
"297",18.1,-18.1,31.9,-31.9,50,-50
"298",-51.1,51.1,101.1,-101.1,50,-50
"299",-35.3,35.3,85.3,-85.3,50,-50
"300",35.5,-35.5,14.5,-14.5,50,-50
"301",-31.9,31.9,81.9,-81.9,50,-50
"302",-23.7,23.7,73.7,-73.7,50,-50
"303",-21.7,21.7,71.7,-71.7,50,-50
"304",-35.1,35.1,85.1,-85.1,50,-50
"305",1.49999999999999,-1.49999999999999,48.5,-48.5,50,-50
"306",11,-11,39,-39,50,-50
"307",-26.8,26.8,76.8,-76.8,50,-50
"308",-34.8,34.8,84.8,-84.8,50,-50
"309",-31.3,31.3,81.3,-81.3,50,-50
"310",-22.4353535353535,22.4353535353536,-77.5646464646464,77.5646464646464,-100,100
"311",0,0,-100,100,-100,100
"312",-32,32,82,-82,50,-50
"313",40.7,-40.7,9.30000000000001,-9.3,50,-50
"314",-30.3,30.3,80.3,-80.3,50,-50
"315",77.4,-50,-27.4,0,50,-50
"316",0,0,-100,100,-100,100
"317",-29.9,29.9,79.9,-79.9,50,-50
"318",8.60000000000001,-8.60000000000001,41.4,-41.4,50,-50
"319",-33.8151515151515,33.8151515151515,133.815151515152,-133.815151515152,100,-100
"320",-52,52,102,-102,50,-50
"321",-34.2,34.2,84.2,-84.2,50,-50
"322",-11.2,11.2,61.2,-61.2,50,-50
"323",23.2,-23.2,26.8,-26.8,50,-50
"324",21.9,-21.9,28.1,-28.1,50,-50
"325",-18,18,68,-68,50,-50
"326",-32.5,32.5,82.5,-82.5,50,-50
"327",41.6,-41.6,8.40000000000001,-8.40000000000001,50,-50
"328",0,0,-100,100,-100,100
"329",43.4,-43.4,6.59999999999999,-6.59999999999998,50,-50
"330",-29.4,29.4,79.4,-79.4,50,-50
"331",21.3171717171717,-21.3171717171717,78.6828282828283,-78.6828282828283,100,-100
"332",-34.8,34.8,84.8,-84.8,50,-50
"333",23.5,-23.5,26.5,-26.5,50,-50
"334",-11.5,11.5,61.5,-61.5,50,-50
"335",-7,6.99999999999999,57,-57,50,-50
"336",-14.8030303030303,14.8030303030303,-85.1969696969697,85.1969696969697,-100,100
"337",22,-22,28,-28,50,-50
"338",17.1,-17.1,32.9,-32.9,50,-50
"339",46.3,-46.3,3.70000000000002,-3.70000000000002,50,-50
"340",-26.8,26.8,76.8,-76.8,50,-50
"341",77.2252525252525,-77.2252525252525,22.7747474747475,-22.7747474747475,100,-100
"342",25.6,-25.6,24.4,-24.4,50,-50
"343",-17.6,17.6,67.6,-67.6,50,-50
"344",46,-46,4,-4,50,-50
"345",22.9,-22.9,27.1,-27.1,50,-50
"346",-18.1,18.1,68.1,-68.1,50,-50
"347",-18.7,18.7,68.7,-68.7,50,-50
"348",-10.2242424242424,10.2242424242424,-89.7757575757576,89.7757575757576,-100,100
"349",29.4,-29.4,20.6,-20.6,50,-50
"350",-36.5,36.5,86.5,-86.5,50,-50
"351",28.2,-28.2,21.8,-21.8,50,-50
"352",25.950505050505,-25.950505050505,74.049494949495,-74.0494949494949,100,-100
"353",73,-50,-23,0,50,-50
"354",-12.5,12.5,62.5,-62.5,50,-50
"355",-44.1,44.1,94.1,-94.1,50,-50
"356",32.5,-32.5,17.5,-17.5,50,-50
"357",37.7,-37.7,12.3,-12.3,50,-50
"358",31.5,-31.5,18.5,-18.5,50,-50
"359",-23.6,23.6,73.6,-73.6,50,-50
"360",37.5,-37.5,12.5,-12.5,50,-50
"361",28.2,-28.2,21.8,-21.8,50,-50
"362",67.3,-50,-17.3,0,50,-50
"363",-13.4,13.4,63.4,-63.4,50,-50
"364",-9.59999999999999,9.60000000000001,59.6,-59.6,50,-50
"365",-30.3,30.3,80.3,-80.3,50,-50
"366",18.5,-18.5,31.5,-31.5,50,-50
"367",65.3,-50,-15.3,0,50,-50
"368",-3.7,3.69999999999999,53.7,-53.7,50,-50
"369",-42.3,42.3,92.3,-92.3,50,-50
"370",-47,47,97,-97,50,-50
"371",10.5,-10.5,39.5,-39.5,50,-50
"372",-53.5,53.5,103.5,-103.5,50,-50
"373",0,0,-100,100,-100,100
"374",31.8,-31.8,18.2,-18.2,50,-50
"375",-29.9,29.9,79.9,-79.9,50,-50
"376",-26.8,26.8,76.8,-76.8,50,-50
"377",25.8,-25.8,24.2,-24.2,50,-50
"378",23.9,-23.9,26.1,-26.1,50,-50
"379",45.3,-45.3,4.69999999999999,-4.7,50,-50
"380",-30.2,30.2,80.2,-80.2,50,-50
"381",-26.2,26.2,76.2,-76.2,50,-50
"382",-3.3,3.3,53.3,-53.3,50,-50
"383",-37.8,37.8,87.8,-87.8,50,-50
"384",-7.5,7.5,57.5,-57.5,50,-50
"385",10.4,-10.4,39.6,-39.6,50,-50
"386",-11.5,11.5,61.5,-61.5,50,-50
"387",37.8,-37.8,12.2,-12.2,50,-50
"388",-69.4525252525252,69.4525252525252,-30.5474747474748,30.5474747474748,-100,100
"389",-26.4,26.4,76.4,-76.4,50,-50
"390",27,-27,23,-23,50,-50
"391",16.3,-16.3,33.7,-33.7,50,-50
"392",25.8,-25.8,24.2,-24.2,50,-50
"393",-3.64545454545454,3.64545454545455,103.645454545455,-103.645454545455,100,-100
"394",13.1,-13.1,36.9,-36.9,50,-50
"395",114.5,-114.5,-14.5,14.5,100,-100
